https://infobatik.id/sentra-belanja-batik-di-pekalongan-pasar-banjarsari-banjarsari/,"Sentra Belanja Batik di Pekalongan: Pasar Banjarsari (Banjarsari)","Pekalongan identik dengan Kota Batik. Di mana sajakah Anda dapat menemui sentra belanja batik tersebut?  Salah satunya adalah di pasar banjarsari. Pasar Banjarsari berada di pusat kota Pekalongan, tepatnya di Jl. Sultan Agung"
https://infobatik.id/sentra-belanja-batik-di-pekalongan-international-batik-center-ibc/,"Sentra Belanja Batik di Pekalongan: International Batik Center (IBC)","Pekalongan identik dengan Kota Batik. Di mana sajakah Anda dapat menemui sentra belanja batik tersebut?  Salah satunya adalah di International Batik Center (IBC). Ini kawasan sentra belanja batik terpadu yang berada di jalan lintas Pantura"
https://infobatik.id/sentra-batik-berburu-batik-langka-di-desa-girilayu/,"Sentra Batik : Berburu Batik Langka di Desa Girilayu","Semakin lama tahun pembuatan batik tulis, semakin indah pula citarasa warnanya kira-kira seperti itulah kata seorang perajin"
https://infobatik.id/sentra-batik-desa-batik-tradisional-girilayu-rumah/,"Sentra Batik : Desa Batik Tradisional Girilayu, Rumah","Desa Batik Tradisional Girilayu, menuju rumah para maestro batik yang terlupakan. Sebagai salah satu galeri terbesar ada."
https://infobatik.id/gamis-dan-blouse-batik-di-graha-bintaro/,"Gamis dan Blouse Batik di Graha Bintaro","Poto gamis dan blus berikut adalah orderan dari Ibu Widya di Graha Bintaro (order jahitan). Semua bahan dari Ibu Widya sendiri, baik blus maupun gamis. Blus dari bahan batik, dengan model bukaan depan menggunakan kancing dalam."
https://infobatik.id/batik-solo-selendang-batik-tulis-solo-bahan-paris/,"Batik Solo : Selendang Batik Tulis Solo Bahan Paris","Selendang Batik Tulis Solo Bahan Paris yang cocok untuk anda yang gemar mengenakan jenis kain ini sebagai kombinasi bahan"
https://infobatik.id/batik-solo-bentuk-kawung-seling-dari-abad-ke-9/,"Batik Solo : Bentuk Kawung Seling, dari Abad ke-9","Terdiri dari ornamen utama yang berbentuk hampir sama dengan Kawung Kembang, yaitu bentuk bulatan lonjong diselingi bunga"
https://infobatik.id/batik-solo-bentuk-kawung-kembang-dari-abad-9/,"Batik Solo : Bentuk Kawung Kembang, dari Abad 9","Kawung Kembang Terdiri dari ornamen utama yang berbentuk empat bulatan lonjong dibuat menyerupai bentuk bunga atau kembang"
https://infobatik.id/batik-solo-bentuk-kawung-buntal-dari-abad-ke-9/,"Batik Solo : Bentuk Kawung Buntal, dari Abad ke-9","Kawung Buntal Terdiri dari ornamen utama yang berbentuk campuran dari Kawung Pecis dipadu dengan motif bunga. Motif bunga"
https://infobatik.id/batik-kuno-bupati-pamekasan-mengantarkan-gadis-ini-jadi-juara-desain-batik-jawa-timur-2019/,"Batik Kuno Bupati Pamekasan, Mengantarkan Gadis Ini Jadi Juara Desain Batik Jawa Timur 2019","Menggunakan konsep salah satu batik kuno milik Bupati Pamekasan Baddrut Tamam, mengantarkan salah seorang pengrajin batik asal Dusun Timur Gunung Desa Badung Kecamatan Palengaan Kabupaten Pamekasan menjadi juara desain batik Jawa Timur. Khairul Bariyah mahasiswa IAIN Madura ini memang rajin mengikuti lomba desain batik yang digelar Disperindag Jawa Timur sejak tahun 2013."
https://infobatik.id/batik-sleman-makin-mendunia/,"Batik Sleman Makin Mendunia","Sinom Parijotho Salak terinspirasi dari tanaman parijotho yang merupakan tanaman dedaunan yang banyak tumbuh di kawasan pegunungan."
https://infobatik.id/batik-sinom-parijotho-salak-buah-tangan-khas-sleman-yang-berkualitas/,"Batik Sinom Parijotho Salak, 'Buah Tangan' Khas Sleman yang Berkualitas","Seperti yang ada di Dusun Plalangan, Desa Pendowoharjo, Kecamatan Sleman, Kabupaten Sleman, Daerah Istimewa Yogyakarta terdapat kelompok pengrajin batik &quot;Batik Ayu Arimbi&quot;."
https://infobatik.id/iffah-kreasikan-salak-dan-kelapa-jadi-motif-batik/,"Iffah Kreasikan Salak dan Kelapa Jadi Motif Batik","Seorang desainer asal Yogyakarta, Iffah M Dewi mengeksplore motif batik dengan tanaman yang ada disekitar tempat tinggal."
https://infobatik.id/batik-indonesia-batik-multifungsi-dengan-potongan/,"Batik Indonesia : Batik Multifungsi dengan Potongan","Busana batik kini tampil dengan potongan modern yang cocok dengan gaya perempuan zaman now. Untuk menyiasati banyak acara"
